,user,eigen_centrality,page_centrality,engagement_comments,engagement_likes,authenticity,interaction
1041,allanaramaa,0.0,5.94895316282421e-06,0.0037380859300304675,0.014546555464591411,0.5170044883732036,0.08479470802792848
1042,plaigneau,0.0,5.948113699811855e-06,0.0007461085620445158,1.0609196221930872,0.5430842047462161,0.028394547900221615
1043,braun_beauty,0.018996898786179387,0.0,3.596197609112443e-05,0.0021866596632324127,0.37050565821515546,0.017603420932347173
1044,agathelecaron,0.0,5.9472771968801965e-06,0.002787432798631007,0.0468502298313316,0.6678126342930812,0.022752292723428866
1045,kaporalofficiel,0.018996898786179387,0.0,0.0007356013393829188,0.13795778253225285,0.5011101561380892,0.011622655263459646
1046,okkohotels,0.018996898786179387,0.0,0.0010063023277210414,0.35820622658622764,0.7291696509573606,0.019270647746774713
1047,loumusiqueofficiel,0.0,5.946590154301146e-06,0.008242737756708172,0.021801110620879596,0.6819044549491478,0.04874660459338298
1048,luminarc_fr,0.018996898786179387,0.0,9.766936478286879e-05,1.2708242673799213,0.7302165401327415,0.010129587765617365
1049,brennos,0.018996898786179387,0.0,0.0002606278897828946,475.74732023154934,0.5569140565800756,0.011527097856696814
1050,ottolenghi,0.0,5.946182105599648e-06,0.004638648641963819,0.018274308788429575,0.4622905027932961,0.0168656753518148
1051,maison_close,0.018996897686839657,0.0,1.1452851473695664e-05,0.018893650063125333,0.6608068971090029,0.004171621004607393
1052,narcos_cockerspaniel,0.018996897686839657,0.0,0.001366291242562071,3.012475235264604,0.4248709529876834,0.15490645984276594
1053,petitpan,0.0,5.946068441763896e-06,0.0013968758645985695,0.09785303286574282,0.6982106193000048,0.029103138625866307
1054,seventyonepercent,0.018996897686839657,0.0,0.003665124530724878,0.27125227359340137,0.4825598051855035,0.03354807237849782
1055,cestmafournee,0.0,5.9455382600865875e-06,0.005591839359200471,0.03381737327000728,0.7058504034761018,0.0668685680174749
1056,variancelingerie,0.018996897686839657,0.0,0.00018971228235258408,0.08877140287939161,0.44244496967960667,0.008552270259443332
1057,karlmarcjohn_officiel,0.0,5.945536289238847e-06,0.0015851888343862864,0.07566981647042548,0.6381795459470578,0.009797042357701227
1058,loladelavega,0.018996897686839657,0.0,0.002287723894154641,0.2029188736298205,0.6949978172045211,0.017960389807687594
1059,bjorkandberries,0.018996897686839657,0.0,0.0019478913652516505,0.5330993663418723,0.13780857565773766,0.009202829246756384
1060,maxeenjoe,0.0,5.945130636634265e-06,0.001337672570549283,0.14473821784708912,0.6674783937353771,0.032126914119732355
1061,selency,0.0,5.943546534300249e-06,0.00010587029618274059,0.023050969197319037,0.5286688017134946,0.0066715788297959325
1062,faymaison,0.018996897686839657,0.0,0.0012820158084539258,0.10763734884386303,0.6502351621066706,0.0904096110219792
1063,disouininon,0.0,5.9431911893486e-06,0.00885443311951517,0.05497521425341074,0.689866542520174,0.045091568366843846
1064,bebloom.officiel,0.018996897686839657,0.0,0.06393058340755474,0.05871543451359532,0.5623119896862914,0.15258462137729312
1065,lilibluecherry,0.018996897686839657,0.0,0.012631903667772955,0.4458184812798849,0.7432555030320392,0.03588133362581076
1066,fannyvellabds,0.0,5.943032816338401e-06,0.009265419993463137,0.11446646638508848,0.7058504034761018,0.23160034928915926
1067,casashops,0.0,5.942577833741522e-06,0.00023816484328107818,0.004609124748464579,0.4216802750322304,0.009785889246683352
1068,supertrainers,0.0,5.942444085803292e-06,0.00920665834158293,0.04608967409692543,0.42988110585875966,0.04208091420272354
1069,madeleine_shaw_,0.0,5.942400956605804e-06,9.418391240122323e-05,0.31835925977107093,0.2482072266326898,0.00938568896100716
1070,math_uwg,0.0,5.94168716581211e-06,0.0002065425189825135,0.021253279502573778,0.6324111415967885,0.09105843325389702
1071,meagan_moon,0.0,5.94168152470437e-06,0.0021602596526723995,0.07035713696719272,0.0717721911855991,0.05180221246006792
1072,sabrinagoodman,0.0,5.941080553865232e-06,0.00023740527786067714,0.0008052887069060603,0.5705366948383709,0.010180204499888225
1073,minimal.plan,0.0,5.9409820032618225e-06,0.0008635019320855729,0.1023987506687951,0.2948598577090198,0.013944226291564357
1074,celine_plume_et_caramel,0.0,5.9407498166000585e-06,0.010010449933100895,0.3221733097403946,0.567271880819367,0.04269077345448994
1075,yogamaris,0.0,5.940328760446483e-06,0.000835638088508195,4.950852699307215,0.3526222176986659,0.06501100860256234
1076,littleextrafrance,0.018996897686839657,0.0,0.0038463736389332138,0.2916567688295889,0.6369490999379268,0.012886506011156894
1077,lestyleaparis,0.0,5.940328760446483e-06,0.004552661390003093,0.03719943698025464,0.6982106193000048,0.31316417268210717
1078,lesfermesdemarie,0.018996897686839657,0.0,0.0019178365469603126,0.36764587617486405,0.6209413646564486,0.021036727182642885
1079,0paline,0.0,5.940200944670804e-06,0.08066561014263074,0.5216277329261544,0.7256123764503655,0.07780095677829592
1080,triumphlingerie,0.018996897686839657,0.0,0.0009010783879698204,0.018660135050169325,0.2596332903595474,0.01326908294410697
1081,pinketcetera,0.010967887559522462,5.938425992196136e-06,0.002078239716627329,0.03709670344357469,0.6528494007544288,0.009702867095971183
1082,mynudesigner_,0.018996896587499926,0.0,0.0008098593226717736,0.05255405219764214,0.6982404622069428,0.007924895307654254
1083,michel_sarran,0.0,5.937612932995748e-06,0.0024261378120768486,0.01409675394069706,0.6880938738480639,0.07425862985907503
1084,markinvforex,0.018996896587499926,0.0,0.0008313445014874671,0.013030826565131262,0.7046029699660986,0.004881639409737532
1085,sandroparis,0.0,5.937234914237857e-06,0.00016399163511467607,0.0031528700466738344,0.6538640595903167,0.006424344408097323
1086,doudoustiletto,0.0,5.93716165131675e-06,0.0074798791251533365,0.44255859580965873,0.7242694456381608,0.02204849550195766
1087,samanthabaillyauteur,0.0,5.937062146916899e-06,0.00545669311557918,0.3043481473131276,0.6833309459007784,0.06955951606520118
1088,elzasoko,0.0,5.9367844393580066e-06,0.00440342847219638,0.20723029235133894,0.5483156663324262,0.02417129161094554
1089,littleafricatravel,0.018996896587499926,0.0,8.76828349484295e-05,31.411778397544026,0.4599603686195866,0.007234072005856165
1090,la_revolution_textile,0.0,5.936045222826504e-06,0.01870606504074521,0.6065345968780573,0.6057155135367427,0.03397634733659027
1091,ohanakhona,0.018996896587499926,0.0,0.0010181264691246784,0.10131810290189712,0.676371580002865,0.009968730777908125
1092,ag_photographe,0.0,5.93579430767432e-06,0.02281969114086703,0.027769836104234696,0.6710058253354343,0.23167233896618983
1093,britandco,0.0,5.93579430767432e-06,0.0008169512661563084,311.73357154896644,0.4867437807381942,0.02309980984249809
1094,arcancilparis,0.018996896587499926,0.0,0.002474022761009401,0.04064199680032535,0.6835995320632193,0.016141660879782953
1095,dreareneeknits,0.0,5.934739924140736e-06,0.01852388128270169,0.02204982032729639,0.11532492957073966,0.058834544264044
1096,solebich,0.0,5.934649561305635e-06,0.0022677081843332763,0.06258575455150112,0.7843551544668864,0.01417527427086967
1097,dalloyauparis,0.018996896587499926,0.0,0.0026025728531502467,0.1276170617195358,0.623454137420618,0.015550151460133985
1098,moveyourearth,0.0,5.93460196257324e-06,0.019078903709602496,0.4492877848849926,0.43794465931337445,0.08163515669806526
1099,grammeparis,0.0,5.934439239331713e-06,0.008647656860975756,0.8882861523607084,0.6794274936733039,0.06632822451056479
1100,lanvinparfums,0.018996896587499926,0.0,0.00025793405142173246,0.12809196899653527,0.47657331805376507,0.012608436858069701
1101,thecuriousnatalia,0.0,5.9337044493388504e-06,0.011153656653592641,0.41578067161801163,0.20441794394308374,0.0451894994734933
1102,maevyconcept,0.018996896587499926,0.0,0.0012741821570811764,0.6462358549527101,0.6308790526667623,0.00883444849900127
1103,minimounschannel,0.0,5.933376440877743e-06,0.011742397884628766,0.11153171444162628,0.7081184644033808,0.07961073930284546
1104,thehoxtonhotel,0.0,5.93225905339224e-06,2.6364942466263083e-05,0.001182092922406774,0.5444030316720476,0.00443985509987035
1105,attirelepositif,0.0,5.931815157227397e-06,0.004375437543754375,0.29294618332561995,0.6982106193000048,0.030599051612288663
1106,koddmagazine,0.018996896587499926,0.0,3.72168961460483e-05,32.705022103113365,0.6413556183109256,0.00907004087174739
1107,tikamoon,0.0,5.931662504709592e-06,0.0006587759942027713,0.08430044033258006,0.6910423530535263,0.010695586912936402
1108,lemondeseveilleofficiel,0.0,5.9315660875691295e-06,0.0327622358329195,0.6524946196636526,0.5660662273790766,0.08056675723489698
1109,marie_gldl,0.018996896587499926,0.0,0.0741227893350535,0.2093401172903075,0.5937485078546532,0.05415946449149046
1110,jouissance.club,0.0,5.931325043122855e-06,0.0015548646478239629,0.005967706643857755,0.20309888745642943,0.057544377205545255
1111,flobonneschoses,0.018996896587499926,0.0,0.009503143956792371,0.32163027460265725,0.5512223654681756,0.03956932896017567
1112,memecosmetics,0.0,5.931030559815496e-06,0.0006203781318994109,4.996340760622792,0.7530539241433096,0.01605393552301377
1113,solar_eyewear,0.018996896587499926,0.0,0.02036147224667202,0.17581495544956646,0.21485699278995374,0.04063455627939525
1114,mini_bandit_vintage,0.0,5.9307195497024574e-06,0.0006097786075161641,4098.014454762238,0.6601071957217209,0.004830280950571948
1115,lisardgz_,0.018996896587499926,0.0,0.0076350735089348466,0.19288045579295346,0.5539500071622977,0.05536058069919393
1116,stephaniezwicky,0.0,5.930501442789792e-06,0.001153924104447215,0.7037766688479695,0.6121998505748096,0.027826198966932034
1117,amelia_nymphea,0.010967919440374627,5.93041762503144e-06,6.6320192662167e-05,0.31138011962984147,0.6241484823887059,0.00893810541617046
1118,inspi___deco,0.0,5.9302615891937445e-06,0.002259666400929898,0.06400793440039582,0.6556844769135273,0.010868860455211892
1119,jiang_coaching,0.0,5.9299024116093616e-06,0.00034450099398489014,0.5151743209596533,0.5732538037418091,0.023415814669695514
1120,marieagnesgillot,0.0,5.929883894195406e-06,0.005570159671669512,0.15021775373341958,0.6193477534259658,0.020532837409445857
1121,anneclaire_meret,0.0,5.929310666027173e-06,0.0010914607074145332,0.3370725882124259,0.5104485985770902,0.03795807710881366
1122,saaj_paris,0.0,5.928915622344161e-06,0.004956113995757771,0.08504182512773573,0.7372451415747507,0.021498715498741824
1123,cynthiadulude,0.0,5.928798477598212e-06,0.007472228832692357,0.02152026581818753,0.5276345318244761,0.05159656421124125
1124,priverevaux,0.018996896587499926,0.0,0.0007062683077987911,0.013881798681016223,0.6195745595186937,0.005225420535822026
1125,ouaisjevalide,0.0,5.927917149332935e-06,0.08391717858895602,0.0831138243079929,0.6982106193000048,0.16878850634122017
1126,monvanityideal,0.0,5.9277059338436815e-06,0.0028661802994274996,1.0281024661284213,0.6015052762259466,0.019265987184951264
1127,maisiecafe,0.010970272540421662,5.927548917855326e-06,0.00012473480296239733,0.25807705693832095,0.6154287828868835,0.010283595727818454
1128,unjourailleursofficiel,0.018996896587499926,0.0,0.01538653870195313,0.6572879430449241,0.5923817027168984,0.031305543272098654
1129,lectures_du_chatpitre,0.0,5.927486697674302e-06,0.008095030197191298,0.5545377040721688,0.713138041350332,0.04524593950065963
1130,reccparis,0.0,5.926619206932615e-06,0.0011590997569147486,0.04398550417521848,0.578218259084181,0.04210609009586689
1131,popote.bebe,0.0,5.926578041580312e-06,0.020717942262504195,0.24353512989511383,0.6766222604211433,0.015458465187700278
1132,sndfilms,0.018996896587499926,0.0,0.01325231154980728,4501.357424624718,0.68876832354486,0.12573843726055706
1133,lesvoyagesdenycyla,0.0,5.926523598895464e-06,0.018017231906821016,0.6236621105405975,0.5703934488850692,0.2783945661202641
1134,mh.ermine,0.0,5.926148727820245e-06,0.0009268953975242053,0.01031535281689329,0.540580384854128,0.06923596485374256
1135,lemoncurve,0.018996896587499926,0.0,0.0031793153741756135,0.22518938856971368,0.5524280189084659,0.008750996709993148
1136,girlborntotravel,0.0,5.925795447059938e-06,0.0028953644300422463,0.037796038500694906,0.20301447466251932,0.043716107064215894
1137,juliendorcel_off,0.018996896587499926,0.0,0.00026215755669157164,0.3003625929302207,0.7582843909659553,0.008903707306362049
1138,ondine_csao,0.0,5.9255232894198534e-06,0.003009294921172906,0.10159577086559432,0.33081459198777646,0.029058055678325662
1139,zerowastefr,0.0,5.925280719421559e-06,0.0003434602590720734,0.07764497673704335,0.691257221983479,0.014805350196992133
1140,lescitronsdansent,0.0,5.9249601031356005e-06,0.018688854941983295,1.0033763150908621,0.4124409110442631,0.03687799351788776
1141,choco_au_carre,0.018996896587499926,0.0,0.001494935904623089,0.2042570709211068,0.7128038007926277,0.02305533523157276
1142,theosoggiu,0.0,5.924663022570997e-06,0.0075688498808404924,0.004672535906907845,0.6004273504273505,0.10294261839358021
1143,yellow.flamingo,0.0,5.9240443985880525e-06,0.004001683466837772,0.20355796189964684,0.6542579859618967,0.007110511742910668
1144,ronronparis,0.0,5.9239747687881086e-06,0.015309500165508111,0.5686453166827015,0.6582927469798979,0.05484275817060288
1145,blogdechataigne,0.0,5.922822983929131e-06,0.022120684653321728,0.6902928298980662,0.8241238122523039,0.061391304722028195
1146,lillycharleston,0.0,5.9217735740153735e-06,0.023799272866437043,0.46840418387998384,0.3848660650336629,0.08482053196604575
1147,lilise.elise,0.018996896587499926,0.0,0.0007579019432222075,0.024169769971052163,0.7618834455426634,0.016833679483632825
1148,fany_fit_healthy,0.018996896587499926,0.0,0.0004864977105982863,0.0324986783421729,0.7066235643266155,0.029883588713260578
1149,renefurterer,0.0,5.921678333141239e-06,0.0007750496031746033,0.1586458790254447,0.5111851215203171,0.009321097646105678
1150,vlmedia_,0.018996896587499926,0.0,0.001321492758219685,0.08629230553517171,0.6158143532445209,0.01091422438393015
1151,balletoperadeparis,0.0,5.9215468302684745e-06,0.0007665561874989304,0.04308206157643328,0.7211299718282961,0.016753983380504364
1152,dwyt_watch,0.018996896587499926,0.0,0.0004031669399714133,0.08595719974864735,0.6982106193000048,0.007591759853118923
1153,valerie.benaim,0.0,5.9214531365434735e-06,0.004485294129521083,0.015577363278285551,0.6942892613283675,0.014439344521218745
1154,johannelandbo,0.0,5.921181586958264e-06,0.002457818911835086,0.011569333148124476,0.6410017667000908,0.07624395531715224
1155,mumdaymornings,0.0,5.92074513630944e-06,0.015392270971442067,0.2154527939603049,0.572321300673256,0.029114824238803943
1156,jonnajinton,0.0,5.920722650629172e-06,0.0036841558036579403,0.0043034504871756005,0.1044143627942511,0.0995945869170864
1157,treatwellfr,0.018996896587499926,0.0,0.0038624265123978403,0.626587254007175,0.6065717754050373,0.007625579845531293
1158,noeloquence,0.0,5.920553324302703e-06,0.01688933215041252,0.035292887350958604,0.6982106193000048,0.03910672776857941
1159,soyuniq,0.0,5.920526475328726e-06,0.0008380852353326827,0.03191187080716088,0.686136179152939,0.078395067948746
1160,leograsset,0.0,5.920481931955882e-06,0.0009372336884763233,0.019854166516946267,0.668463209664327,0.1734217002818966
1161,kyliadeparis,0.018996896587499926,0.0,0.003283291443063198,0.15087987590165905,0.7058504034761018,0.035116335425463385
1162,monpetitbikini,0.0,5.919156846997845e-06,0.0012620204927897235,0.042517780590257806,0.6277395788568974,0.014365458504207682
1163,russellhobbsfr,0.018996896587499926,0.0,0.0013350235892863778,0.4100831725142954,0.7357828391347944,0.011899139466963856
1164,tediber_fr,0.0,5.9190374435662805e-06,0.007489169007031981,0.12262714196951117,0.5712588931862675,0.014840222367830308
1165,pomellato,0.0,5.9187656371736135e-06,0.0004275123454877568,0.010873138218561082,0.43381440099317203,0.02288556282076552
1166,sarahandelman,0.0,5.91859275952564e-06,9.790585040440509e-05,0.0074069275188100225,0.6084284633382184,0.006664921242519499
1167,beautylab_docti,0.018996896587499926,0.0,0.016647167181121178,0.2316046318342522,0.5825753234971113,0.019770916964217074
1168,naz_hass,0.0,5.918515839196741e-06,0.0024541196830947637,0.009861123474997645,0.5280642696843815,0.029446981318135765
1169,mcetv.fr,0.018996896587499926,0.0,0.0003884728071886145,871.1967886603384,0.6961037100701907,0.004509853441695901
1170,jvcfrance,0.018996896587499926,0.0,0.017499483962898594,0.14247583047620735,0.6912810963090293,0.030521548061645417
1171,naomidiazibeyi,0.0,5.915553937766045e-06,0.0016185875782551908,0.03534747297608074,0.6626199684858903,0.06457349501024161
1172,philipstvfr,0.018996896587499926,0.0,0.0003798529779049019,0.05303997933786472,0.6982106193000048,0.005347168168194306
1173,ameliaroucel,0.010967871069426524,5.915514414072561e-06,0.0030893862419332694,0.12126089820487097,0.7713496156233587,0.019722221743652953
1174,minois_paris,0.0,5.915025598137841e-06,0.001848388640020876,0.08161713797290673,0.620738432889271,0.01704412608282189
1175,xenderagram,0.018996896587499926,0.0,0.0015857611336289193,0.5354848689076379,0.6904932435658694,0.01179650553239418
1176,audegg,0.0,5.914107155268323e-06,0.001027247141694979,0.025803952476988738,0.7102552165401329,0.06200247539823153
1177,marieclairemaison,0.0,5.913940609784602e-06,0.00022597305592987325,0.016624531177150736,0.5856968915628135,0.005209302319071657
1178,grace,0.014984789696817281,0.0,0.00035897596558007904,0.3301645782068003,0.0684715656782696,0.002628323208436568
1179,thesocialfood,0.0,5.913802726695424e-06,0.003109138125832617,0.44780960447708895,0.7411485938022251,0.026162409947311557
1180,endless.june,0.014984788597477552,0.0,0.00384523126648791,0.0374674276148403,0.5788807716182018,0.03818819921950898
1181,jaminidesign,0.01096789415556084,5.913723206658963e-06,0.002028331206857068,0.08102768117773658,0.3795540275987205,0.012051861346958811
1182,clicher_app,0.014984784200118636,0.0,0.00011645890398196284,0.06924537423747555,0.6067062980470803,0.0058149191906664965
1183,loudie_s,0.0,5.9126710364141234e-06,0.0016763753768277842,0.05844613017819893,0.6227796877238219,0.05674068665620468
1184,vivreavecmoins,0.0,5.912087361672968e-06,0.0019485763654120652,0.06451256599112037,0.7374958219930289,0.04817073818515813
1185,esterelle,0.0,5.912002119917593e-06,0.0011618902724495996,0.04190788019838466,0.7977605882633817,0.04519554462041878
1186,shopinsidecloset,0.014982398119879711,0.0,0.0007475852994826709,1.6848440536004112,0.6982106193000048,0.00030728462975240816
1187,celine_malleotresors,0.0,5.911886659630865e-06,0.01383968113374668,0.6013603336506957,0.6216038771904694,0.035293938682782355
1188,colleenld,0.014982397020539983,0.0,0.010613313409841858,0.10582854918205613,0.5672897865635297,0.07124539546669294
1189,atmosphera_deco,0.014982397020539983,0.0,0.006475725281231498,0.06205196247125814,0.6346273217781598,0.018140735778975212
1190,coproom,0.0,5.911222886388934e-06,0.006102787980630035,0.05822037193567617,0.6428938069999524,0.024753372045851627
1191,chooavignon,0.014982394821860524,0.0,0.10237308443001526,0.27278190093463345,0.6851394260612139,0.04459193961022237
1192,tgvinoui,0.014982392623181065,0.0,0.0009367824139128408,33.021619568242805,0.6357088287255885,0.016414464619617358
1193,unwomen,0.0,5.910404319013709e-06,7.184375437042768e-05,0.019817682440143737,0.5050308119236808,0.0099496420337408
1194,editionsnomades,0.014982392623181065,0.0,0.09966344587992618,0.33642230703229836,0.4744246287542377,0.10927602359053294
1195,marueparachbe,0.0,5.910247531499414e-06,0.008864794060537754,0.11123240914652764,0.6983896767416322,0.08655887593229884
1196,lovelygreened,0.0149823904245016,0.0,0.0025296884233362744,0.10206407753535413,0.5446211144535168,0.03616874869607224
1197,lorismonteux,0.0,5.910243888714566e-06,0.0007646208220054659,1.1526613123221663,0.619539099123391,0.047528610408503466
1198,mesbrouillonsdecuisine,0.0149823904245016,0.0,0.014873352004534967,0.14150121538995286,0.6794215250919162,0.07521133332899235
1199,leadorables,0.014982389325161872,0.0,0.005309729033536434,0.06579124795102784,0.6806928329274698,0.14212426941373527
1200,mktstudio,0.014982387126482413,0.0,0.012415228696443693,0.3026253892678391,0.49514157475051335,0.009588540419800212
1201,joliesculottes,0.0,5.910185933417295e-06,0.03438258492935545,0.3585514985469913,0.5867652676311895,0.021297360890981994
1202,atelier_ripaton,0.014982387126482413,0.0,0.010486861838935374,0.060320444663659295,0.5080516162918398,0.02566361458044374
1203,annecaroline.w,0.0,5.910162272984036e-06,0.002751572327044025,0.264109080893599,0.5891109201165068,0.05180702736926245
1204,flohealthlife,0.014982387126482413,0.0,0.00022603891010591283,0.19014852052852996,0.6859093730602112,0.03761283294951533
1205,mllecoton,0.014982387126482413,0.0,0.011535066602471512,0.22468914267361845,0.6263130879052667,0.04400416231744943
1206,ameliequeen,0.0,5.9095569176468516e-06,0.005621545150894701,0.28392747735324925,0.6477999809005396,0.0540365299478233
1207,samsungfrance,0.014982384927802956,0.0,0.0006124358650853731,0.022528005777560346,0.6594685575132504,0.010506743237313983
1208,megalowfood,0.0,5.9092894888340914e-06,0.0023172167023735764,0.0455049339121714,0.706763596428401,0.05001412019764841
1209,chevaldorparis,0.0,5.9090472401718544e-06,0.004774122338141264,0.11598727213460898,0.5472831017523756,0.09542000363216686
1210,paroledemamans,0.014982383828463227,0.0,0.015262841936072389,0.042122264384453434,0.4215191233347659,0.01930790273580439
1211,dmn.paris,0.0,5.908996293376612e-06,0.0,4.75032515234821,0.6982106193000048,0.007652823576149217
1212,douce_p0oky_damour,0.014982383828463227,0.0,0.005666050791580626,0.07309898240249331,0.7028422384567636,0.03442288969039447
1213,elho.world,0.014982383828463227,0.0,0.016970885503092472,0.46302055094231703,0.3045886453707683,0.02836328025834527
1214,leblogdemarion,0.0,5.908622815720305e-06,0.007843864916838163,0.1581549853422781,0.6066287064890418,0.024355252395656574
1215,junglebyjunglekids,0.014982383828463227,0.0,0.002122159728801678,0.06730995620226088,0.05582414171799648,0.01563156967098929
1216,philippekaterine,0.0,5.908443735296267e-06,0.0008183817206571382,0.007832900621258385,0.6651869176041931,0.12229874481756338
1217,j.favrichon,0.014982383828463227,0.0,0.0010509022570589022,0.31713292276623484,0.6112078021295899,0.0293322973168254
1218,maison_alfa,0.014982383828463227,0.0,0.0015918761714132262,0.4670294375459387,0.6461824953445066,0.012259119540149308
1219,choosingchia,0.014982382729123497,0.0,0.0039043529644932737,0.01917414895393774,0.3664291171274412,0.015043710542410023
1220,sophie_ferjani,0.0,5.907622628442776e-06,0.0018321446892875465,0.00866186174091718,0.664720909134317,0.03535013533067997
1221,atelierlonicera,0.014982382729123497,0.0,0.018541185870872594,0.31726045890479515,0.5802416081745692,0.11281975550000672
1222,lafrangealenvers,0.0,5.907391595573717e-06,0.0011825200646952913,0.10571910124367989,0.7018932340161391,0.018240104992630728
1223,lo0oraaa,0.014982382729123497,0.0,0.0037841519715431774,0.24248956901475344,0.6278887933915868,0.015368352959951762
1224,nileditions,0.0,5.907313322446533e-06,0.004122911542061828,1.061564687399564,0.6797429102435549,0.038870647922039606
1225,soai14,0.014982382729123497,0.0,0.0022159769329836436,0.13481563958021062,0.48823251546715235,0.08092476869527981
1226,marieinmay,0.0,5.9070495895162816e-06,0.006279223449192572,0.05547216706366247,0.35849090388196536,0.05228222552982308
1227,mycenterparcs,0.014982382729123497,0.0,0.000812273185814042,0.07003623328523512,0.6404347514682711,0.015502220012081682
1228,claudiaguajardo93,0.0,5.906945981634582e-06,0.030156329654877034,0.1396221514595151,0.7158776202072292,0.023614589039542194
1229,johanna_et_sa_tribu,0.014982382729123497,0.0,0.007964719176170806,0.018177974179310427,0.5451463496156235,0.2543982346438
1230,wowair,0.014982382729123497,0.0,0.0002769582326793754,0.04775731776572124,0.5152521128778114,0.011872654209133231
1231,dorotheegilbert,0.0,5.906753811647866e-06,0.0011520182906454752,0.008136258787208701,0.6982106193000048,0.10039801130491821
1232,lepetitpousse,0.014982381629783768,0.0,0.0010478889719272774,1.0236051700626487,0.17591540985395746,0.014676104474876531
1233,papaya_sunshine,0.014982381629783768,0.0,0.00036717727608131704,0.0010681869324477285,0.14540657976412164,0.016046083057518302
1234,blachette,0.0,5.906170690974519e-06,0.003700867470842786,0.06758624298310478,0.7185813875758011,0.08518579951513122
1235,homebyme_fr,0.014982381629783768,0.0,0.002667430394105821,0.28345084046335517,0.6284856515303443,0.012878535770006447
1236,lesjoliesplanches,0.0,5.905638866896712e-06,0.004675256166203465,0.0861980516083974,0.5444659313374397,0.021300717585674055
1237,nhbydecathlon,0.014982381629783768,5.874696684572649e-06,0.029300863354450216,0.8258874880140942,0.6167087877981734,0.09334351589782443
1238,healthycooklife,0.0,5.905428001365722e-06,0.025158514073333214,0.28852337957332913,0.7046805615241372,0.05582729738137166
1239,fredericforest,0.0,5.9054167050105855e-06,0.001097039274437647,0.024304818872800952,0.5451761925225613,0.028418949248191414
1240,cinqmondes,0.014982381629783768,0.0,0.00829046322783058,0.1649275135658596,0.42311273456524856,0.01293459611304626
1241,leesoukdem,0.0,5.904986289815674e-06,0.01710717646052519,11.310185557578025,0.5976937401518407,0.0069362929767965405
1242,hivency_en,0.014982381629783768,0.0,0.0003841200111160991,0.10955500244634586,0.23527550971685057,0.0071014088573884224
1243,caroline.andreoni,0.0,5.9048887860977524e-06,0.0107769369985607,0.7465997331519985,0.6947070620254979,0.06300813628400703
1244,agathediary,0.0,5.904637348953949e-06,0.0008733331563378137,0.0258294494349692,0.5474024733801272,0.05594484405331485
1245,chicfrigosansfric,0.01498238053044404,0.0,0.00026811818979797917,0.153559310918541,0.5038616721577617,0.023645104384721966
1246,nausikaa_ttt,0.0,5.904516183077588e-06,0.0007773215485368601,0.049763642456860255,0.6392529723535311,0.03927151812906565
1247,kapawofficiel,0.0,5.904278647405708e-06,0.0005962646202254911,0.05153675752979244,0.6538939024972545,0.15307126558311687
1248,nicolasstajic,0.0,5.903825633500012e-06,0.0022658201604409986,0.009213482210644051,0.6454299949680269,0.06525945152988476
1249,catcatvictoiresoline,0.0,5.903533230909675e-06,0.010354180197697608,0.1766333879380418,0.7372630473189133,0.02128598600174689
1250,clarinsofficial,0.01498238053044404,0.0,3.682877667043331e-05,0.004530366538521781,0.37081687710179334,0.004182249908657692
1251,misioo.france.officiel,0.0,5.902875931345203e-06,0.0006586313640255548,0.12766659180350004,0.6676872940839422,0.012037392208289671
1252,alia.rds,0.01498238053044404,0.0,0.002165835103163912,1.0664943497023716,0.56651703082035,0.06431397268393144
1253,thethomasvdb,0.0,5.902850342056511e-06,0.003925652439529328,0.0778943791648645,0.7332342548822995,0.05295776276814172
1254,alidifirenze,0.0,5.902791821698419e-06,0.0002886403775416138,0.3400725605051616,0.5821049992837704,0.026911643624813367
1255,withloveleena,0.01498238053044404,0.0,4.938245445463151e-05,0.005387733506328744,0.2685846702955642,0.02077708804706128
1256,chut_je_decore,0.0,5.9026255699431e-06,0.038728746709244526,0.05849564981045717,0.5520102182113356,0.057235178464907145
1257,melaniedhln,0.01498238053044404,0.0,0.017218146429106154,0.4847968919489595,0.7352277610657499,0.0425016145373605
1258,lushfrance,0.0,5.902162552989225e-06,3.71916544442382e-05,0.3252995830577169,0.6142048257970046,0.008511674650323927
1259,womoon.fr,0.0,5.901852661856552e-06,0.00623949937909372,0.29420337473136055,0.7250214868929955,0.04277308566405253
1260,tilamarch,0.01498238053044404,0.0,0.0005519044950498412,0.15342515611447957,0.3208828725588503,0.006351389787769413
1261,jshealth,0.0,5.901439733230599e-06,5.766676785963469e-05,0.05882052960200709,0.18771995977878345,0.004811673066566248
1262,made_in_meubles_com,0.01498238053044404,0.0,0.0008917424647761727,0.4754414464149032,0.6434429164876093,0.01621172534928122
1263,84paradise,0.0,5.90138635051384e-06,0.005930873389539764,1.265325625963775,0.47360096452275224,0.01311547562940105
1264,nicolas_vahe,0.01498238053044404,0.0,1.1953010061224866e-05,0.5695652554545148,0.2578599195013918,0.006413398887161657
1265,inthewoolforlove,0.0,5.901158949452783e-06,0.004221169412909826,0.33468870660380967,0.6341199923602159,0.0403027125406507
1266,kidiliz,0.0,5.901062224661381e-06,0.0024694902200470127,0.09034366047887439,0.6298524566680992,0.018196522489842187
1267,foodspring_fr,0.0,5.900477963823589e-06,0.0004353881837604776,2.2042188761579045,0.5995066182143513,0.010454823405540907
